timestamp,price,ema_fast,ema_slow,renko_count,renko_last_dir,signal,position,entry_price,pnl,total_pnl
2025-11-24 00:22:36,87022.7817031,87026.35453883829,87026.68437597295,3,up,,,,,0
2025-11-24 00:22:41,87022.12512468,87025.50865600664,87026.26989858269,3,up,,,,,0
2025-11-24 00:22:46,87023.14847491,87025.03661978731,87025.98613279426,3,up,,,,,0
2025-11-24 00:22:51,87022.35613684,87024.50052319786,87025.65613316205,3,up,,,,,0
2025-11-24 00:22:56,87032.79271032,87026.15896062228,87026.30491290368,3,up,,,,,0
2025-11-24 00:23:01,87040.7894754,87029.08506357783,87027.62169131244,3,up,,,,,0
2025-11-24 00:23:06,87027.49289584,87028.76663003027,87027.60998263312,3,up,,,,,0
2025-11-24 00:23:11,87048.68876749,87032.75105752223,87029.52623580192,3,up,,,,,0
2025-11-24 00:23:16,87032.07401524,87032.61564906579,87029.75785211448,3,up,,,,,0
2025-11-24 00:23:21,87022.57788059,87030.60809537064,87029.10512743043,3,up,,,,,0
2025-11-24 00:23:27,87026.10960409,87029.70839711452,87028.83280712676,3,up,,,,,0
2025-11-24 00:23:32,87023.51403263,87028.46952421762,87028.34928217251,3,up,,,,,0
2025-11-24 00:23:37,87037.92835304,87030.3612899821,87029.22010679683,3,up,,,,,0
2025-11-24 00:23:42,87036.62889606,87031.61481119768,87029.89363309348,3,up,,,,,0
2025-11-24 00:23:47,87036.49619487,87032.59108793215,87030.49386598225,3,up,,,,,0
2025-11-24 00:23:52,87036.21346364,87033.31556307372,87031.01382940568,3,up,,,,,0
2025-11-24 00:23:57,87036.17246261,87033.88694298099,87031.48279606062,3,up,,,,,0
2025-11-24 00:24:02,87036.17246261,87034.3440469068,87031.90912938329,3,up,,,,,0
2025-11-24 00:24:07,87035.08979481,87034.49319648746,87032.19828078573,3,up,,,,,0
2025-11-24 00:24:12,87035.63991814,87034.72254081797,87032.51115690885,3,up,,,,,0
2025-11-24 00:24:17,87035.07324765,87034.79268218437,87032.74407424894,3,up,,,,,0
2025-11-24 00:24:22,87035.37311801,87034.90876934951,87032.98307822722,3,up,,,,,0
2025-11-24 00:24:28,87035.34846507,87034.9967084936,87033.19811339474,3,up,,,,,0
2025-11-24 00:24:33,87018.79700861,87031.75676851689,87031.88892205067,3,up,,,,,0
2025-11-24 00:24:38,87018.79700861,87029.16481653551,87030.69874810151,3,up,,,,,0
2025-11-24 00:24:43,87018.33792749,87026.99943872642,87029.57503713683,3,up,,,,,0
2025-11-24 00:24:48,87029.98094219,87027.59573941914,87029.6119375962,3,up,,,,,0
2025-11-24 00:24:53,87032.18701342,87028.5139942193,87029.84603539835,3,up,,,,,0
2025-11-24 00:24:58,87037.88320078,87030.38783553144,87030.57668679667,3,up,,,,,0
2025-11-24 00:25:03,87038.07361544,87031.92499151315,87031.25822576425,3,up,,,,,0
2025-11-24 00:25:08,86997.73922696,87025.08783860251,87028.21104405477,3,up,,,,,0
2025-11-24 00:25:13,86993.72319249,87018.81490938002,87025.07578482162,3,up,,,,,0
2025-11-24 00:25:18,86983.23870958,87011.69966942002,87021.27241434509,3,up,,,,,0
2025-11-24 00:25:23,86934.94517324,86996.34877018403,87013.42448333553,4,down,,,,,0
2025-11-24 00:25:29,86946.83123203,86986.44526255323,87007.37055139866,4,down,,,,,0
2025-11-24 00:25:34,86935.96239302,86976.34868864658,87000.87890063696,4,down,,,,,0
2025-11-24 00:25:39,86957.1456281,86972.50807653728,86996.90314858816,4,down,,,,,0
2025-11-24 00:25:44,86951.11049349,86968.22855992784,86992.74017994286,4,down,,,,,0
2025-11-24 00:25:49,86959.79934342,86966.54271662628,86989.74555844077,4,down,,,,,0
2025-11-24 00:25:54,86939.76691137,86961.18755557503,86985.20204507069,4,down,,,,,0
2025-11-24 00:25:59,86925.79723296,86954.10949105203,86979.80160760609,4,down,,,,,0
2025-11-24 00:26:04,86943.22312475,86951.93221779163,86976.47629098281,4,down,,,,,0
2025-11-24 00:26:09,86943.29944997,86950.20566422731,86973.46021452709,4,down,,,,,0
2025-11-24 00:26:14,86947.9648049,86949.75749236185,86971.14245001553,4,down,,,,,0
2025-11-24 00:26:19,86946.60805774,86949.12760543749,86968.91205071774,4,down,,,,,0
2025-11-24 00:26:24,86946.93447849,86948.688980048,86966.91408960613,4,down,,,,,0
2025-11-24 00:26:30,86942.02359108,86947.3559022544,86964.65131701285,4,down,,,,,0
2025-11-24 00:26:35,86942.22602636,86946.32992707552,86962.61265422622,4,down,,,,,0
2025-11-24 00:26:40,86941.65401156,86945.39474397243,86960.70732307475,4,down,,,,,0
2025-11-24 00:26:45,86919.9186019,86940.29951555794,86956.9992575134,4,down,,,,,0
2025-11-24 00:26:50,86928.56154739,86937.95192192435,86954.41401113853,4,down,,,,,0
2025-11-24 00:26:55,86949.499549,86940.2614473395,86953.96724185321,4,down,,,,,0
2025-11-24 00:27:00,86952.17149398,86942.64345666759,86953.80399204655,4,down,,,,,0
2025-11-24 00:27:05,87000.05532973,86954.12583128008,86958.00865910869,4,down,,,,,0
2025-11-24 00:27:10,87001.59536585,86963.61973819407,86961.97108699426,4,down,,,,,0
2025-11-24 00:27:15,87001.83432942,86971.26265643927,86965.59501812387,4,down,,,,,0
2025-11-24 00:27:20,86987.76265858,86974.56265686742,86967.61025816534,4,down,,,,,0
2025-11-24 00:27:25,86970.841475,86973.81842049393,86967.90400515031,4,down,,,,,0
2025-11-24 00:27:31,86971.68719938,86973.39217627115,86968.24793189846,4,down,,,,,0
2025-11-24 00:27:36,86971.83324098,86973.08038921293,86968.57386908769,4,down,,,,,0
2025-11-24 00:27:41,86971.83324098,86972.83095956634,86968.87017562335,4,down,,,,,0
2025-11-24 00:27:46,86971.20256151,86972.50527995508,86969.08221070394,4,down,,,,,0
2025-11-24 00:27:51,86973.98769964,86972.80176389206,86969.52816424357,4,down,,,,,0
2025-11-24 00:27:56,86971.65765875,86972.57294286366,86969.72175465323,4,down,,,,,0
2025-11-24 00:28:01,86976.68271349,86973.39489698893,86970.35456909295,4,down,,,,,0
2025-11-24 00:28:06,86950.37148953,86968.79021549715,86968.53792549632,4,down,,,,,0
2025-11-24 00:28:11,86956.44580201,86966.32133279972,86967.43864154302,4,down,,,,,0
2025-11-24 00:28:16,86955.41681335,86964.14042890978,86966.34574807092,4,down,,,,,0
2025-11-24 00:28:21,86953.00521273,86961.91338567383,86965.13297213083,4,down,,,,,0
2025-11-24 00:28:26,86951.10607096,86959.75192273107,86963.85779929713,4,down,,,,,0
2025-11-24 00:28:32,86955.09752367,86958.82104291886,86963.06141060375,4,down,,,,,0
2025-11-24 00:28:37,86949.47182632,86956.95119959909,86961.8259938507,4,down,,,,,0
2025-11-24 00:28:42,86949.95287853,86955.55153538528,86960.74661973063,4,down,,,,,0
2025-11-24 00:28:47,86954.79874607,86955.40097752224,86960.2059039433,4,down,,,,,0
2025-11-24 00:28:52,86963.21812768,86956.9644075538,86960.47974246481,4,down,,,,,0
2025-11-24 00:28:57,86958.3203907,86957.23560418305,86960.28343775892,4,down,,,,,0
2025-11-24 00:29:02,86957.0528729,86957.19905792645,86959.98975004448,4,down,,,,,0
2025-11-24 00:29:07,86952.93653035,86956.34655241117,86959.34854825407,4,down,,,,,0
2025-11-24 00:29:12,86955.9424209,86956.26572610895,86959.0389003128,4,down,,,,,0
2025-11-24 00:29:17,86947.9032729,86954.59323546717,86958.026570548,4,down,,,,,0
2025-11-24 00:29:22,86947.64335302,86953.20325897774,86957.0826416818,4,down,,,,,0
2025-11-24 00:29:27,86947.06692555,86951.9759922922,86956.17212203346,4,down,,,,,0
2025-11-24 00:29:33,86953.32797406,86952.24638864576,86955.91356312677,4,down,,,,,0
2025-11-24 00:29:38,86949.72969025,86951.74304896661,86955.35139286524,4,down,,,,,0
2025-11-24 00:29:43,86953.13514102,86952.0214673773,86955.14991542476,4,down,,,,,0
2025-11-24 00:29:48,86955.77573084,86952.77232006985,86955.20680773523,4,down,,,,,0
2025-11-24 00:29:53,86956.60057623,86953.53797130188,86955.33351396202,4,down,,,,,0
2025-11-24 00:29:58,86954.12677973,86953.6557329875,86955.22381085002,4,down,,,,,0
2025-11-24 00:30:03,86954.59329766,86953.84324592202,86955.1664914691,4,down,,,,,0
2025-11-24 00:30:08,86952.220042,86953.51860513762,86954.89863242646,4,down,,,,,0
2025-11-24 00:30:13,86941.88075203,86951.19103451612,86953.71518875404,4,down,,,,,0
2025-11-24 00:30:18,86914.58963668,86943.8707549489,86950.15832038368,4,down,,,,,0
2025-11-24 00:30:23,86899.14974252,86934.92655246313,86945.52117694152,5,down,,,,,0
2025-11-24 00:30:28,86899.61208131,86927.8636582325,86941.3476227932,5,down,,,,,0
2025-11-24 00:30:34,86899.75905734,86922.242738054,86937.56684411563,5,down,,,,,0
2025-11-24 00:30:39,86907.25775471,86919.24574138521,86934.81147235149,5,down,,,,,0
2025-11-24 00:30:44,86911.59578302,86917.71574971218,86932.70095513953,5,down,,,,,0
2025-11-24 00:30:49,86910.30540078,86916.23367992575,86930.66499565229,5,down,,,,,0
2025-11-24 00:30:54,86914.47918138,86915.8827802166,86929.19355799117,5,down,,,,,0
2025-11-24 00:30:59,86911.43106308,86914.9924367893,86927.57878572651,5,down,,,,,0
2025-11-24 00:31:04,86908.31650439,86913.65725030945,86925.82766924136,5,down,,,,,0
2025-11-24 00:31:09,86899.66990316,86910.85978087957,86923.44969050669,5,down,,,,,0
2025-11-24 00:31:14,86916.57569469,86912.00296364166,86922.82478179608,5,down,,,,,0
2025-11-24 00:31:19,86922.76895747,86914.15616240734,86922.81970685735,5,down,,,,,0
2025-11-24 00:31:24,86937.59364804,86918.84365953387,86924.16279241942,5,down,,,,,0
2025-11-24 00:31:29,86933.90879075,86921.8566857771,86925.04879226765,5,down,,,,,0
2025-11-24 00:31:34,86937.22017574,86924.92938376968,86926.15528167422,5,down,,,,,0
2025-11-24 00:31:39,86928.7054698,86925.68460097574,86926.38711695839,5,down,,,,,0
2025-11-24 00:31:44,86917.77031405,86924.1017435906,86925.60377123943,5,down,,,,,0
2025-11-24 00:31:49,86916.55546299,86922.59248747048,86924.7811977622,5,down,,,,,0
2025-11-24 00:31:55,86911.97569413,86920.46912880239,86923.61706106836,5,down,,,,,0
2025-11-24 00:32:00,86903.08828271,86916.99295958392,86921.75080849032,5,down,,,,,0
2025-11-24 00:32:05,86909.51916607,86915.49820088115,86920.63884099756,5,down,,,,,0
2025-11-24 00:32:10,86915.61820913,86915.52220253093,86920.1824199187,5,down,,,,,0
2025-11-24 00:32:15,86926.58008369,86917.73377876275,86920.76402571608,5,down,,,,,0
2025-11-24 00:32:20,86931.18708142,86920.4244392942,86921.71157623462,5,down,,,,,0
2025-11-24 00:32:25,86958.72648798,86928.08484903137,86925.07656821147,6,up,,,,,0
2025-11-24 00:32:30,86970.63932861,86936.59574494709,86929.2186373386,6,up,,,,,0
2025-11-24 00:32:35,86978.67965461,86945.01252687968,86933.71509345419,6,up,,,,,0
2025-11-24 00:32:40,86986.50393522,86953.31080854776,86938.51407906927,6,up,,,,,0
2025-11-24 00:32:45,86985.82777484,86959.8142018062,86942.81532413933,6,up,,,,,0
2025-11-24 00:32:50,86990.7163555,86965.99463254496,86947.16996335392,6,up,,,,,0
2025-11-24 00:32:55,86981.53604899,86969.10291583397,86950.29415295721,6,up,,,,,0
2025-11-24 00:33:00,86991.33161595,86973.54865585719,86954.0248314111,6,up,,,,,0
2025-11-24 00:33:05,86989.42612819,86976.72415032376,86957.24313111827,6,up,,,,,0
2025-11-24 00:33:10,86987.42699629,86978.86471951702,86959.98711886114,6,up,,,,,0
2025-11-24 00:33:16,86979.90642965,86979.07306154362,86961.79796529649,6,up,,,,,0
2025-11-24 00:33:21,86979.84784446,86979.2280181269,86963.43886340226,6,up,,,,,0
2025-11-24 00:33:26,86981.50414519,86979.68324353953,86965.08116174661,6,up,,,,,0
2025-11-24 00:33:31,86998.97077623,86983.54075007762,86968.16203579055,6,up,,,,,0
2025-11-24 00:33:36,86992.77347097,86985.3872942561,86970.39943898868,6,up,,,,,0
2025-11-24 00:33:41,87006.82872271,86989.67557994688,86973.71119205424,6,up,,,,,0
2025-11-24 00:33:46,87048.63908507,87001.46828097152,86980.52281869203,7,up,,,,,0
2025-11-24 00:33:51,87089.62158971,87019.09894271921,86990.44088878458,8,up,,,,,0
2025-11-24 00:33:56,87132.55771664,87041.79069750337,87003.36060040779,9,up,,,,,0
2025-11-24 00:34:01,87109.9133276,87055.4152235227,87013.04721197071,9,up,,,,,0
2025-11-24 00:34:06,87087.19621425,87061.77142166816,87019.78803035973,9,up,,,,,0
2025-11-24 00:34:11,87081.79839625,87065.77681658453,87025.42533634976,9,up,,,,,0
2025-11-24 00:34:16,87093.54808584,87071.33107043563,87031.61831357614,9,up,,,,,0
2025-11-24 00:34:21,87092.69511498,87075.6038793445,87037.1707500674,9,up,,,,,0
2025-11-24 00:34:26,87080.96315726,87076.67573492762,87041.151877994,9,up,,,,,0
2025-11-24 00:34:31,87072.67110491,87075.8748089241,87044.01726225908,9,up,,,,,0
2025-11-24 00:34:37,87073.25840989,87075.3515291173,87046.67554840734,9,up,,,,,0
2025-11-24 00:34:42,87092.50457017,87078.78213732784,87050.84182311303,9,up,,,,,0
2025-11-24 00:34:47,87151.22752578,87093.27121501829,87059.96779608275,9,up,,,,,0
2025-11-24 00:34:52,87151.26547793,87104.87006760064,87068.2675853416,9,up,,,,,0
2025-11-24 00:34:57,87160.22237662,87115.94052940451,87076.62711182145,9,up,,,,,0
2025-11-24 00:35:02,87149.21301366,87122.59502625561,87083.22583017041,9,up,,,,,0
2025-11-24 00:35:07,87162.52745895,87130.5815127945,87090.43506915038,9,up,,,,,0
2025-11-24 00:35:12,87202.06441934,87144.87809410361,87100.5831918949,10,up,,,,,0
2025-11-24 00:35:17,87189.82173276,87153.86682183489,87108.695786519,10,up,,,,,0
2025-11-24 00:35:22,87195.99603259,87162.29266398592,87116.63217252547,10,up,,,,,0
2025-11-24 00:35:27,87189.80436472,87167.79500413273,87123.28418999769,10,up,,,,,0
2025-11-24 00:35:33,87192.56524933,87172.74905317219,87129.58246811881,10,up,,,,,0
2025-11-24 00:35:38,87174.80076835,87173.15939620776,87133.69322268528,10,up,,,,,0
2025-11-24 00:35:43,87192.54408867,87177.03633470021,87139.04330141116,10,up,,,,,0
2025-11-24 00:35:48,87187.72336695,87179.17374115018,87143.46876191469,10,up,,,,,0
2025-11-24 00:35:53,87178.16887425,87178.97276777014,87146.62331758154,10,up,,,,,0
2025-11-24 00:35:58,87157.01056805,87174.58032782613,87147.56761307867,10,up,,,,,0
2025-11-24 00:36:03,87158.53349171,87171.37096060292,87148.56451113606,10,up,,,,,0
2025-11-24 00:36:09,87169.21004634,87170.93877775034,87150.44137797279,10,up,,,,,0
2025-11-24 00:36:14,87167.74199323,87170.29942084628,87152.014161178,10,up,,,,,0
2025-11-24 00:36:19,87164.50608645,87169.14075396702,87153.14979074817,10,up,,,,,0
2025-11-24 00:36:24,87169.32518828,87169.17764082961,87154.62028143287,10,up,,,,,0
2025-11-24 00:36:29,87172.87515183,87169.9171430297,87156.27981510534,10,up,,,,,0
2025-11-24 00:36:34,87176.54355972,87171.24242636777,87158.12197370667,10,up,,,,,0
2025-11-24 00:36:39,87168.98574569,87170.79109023222,87159.10958934152,10,up,,,,,0
2025-11-24 00:36:44,87140.8270852,87164.79828922577,87157.44754351047,10,up,,,,,0
2025-11-24 00:36:50,87137.68189137,87159.37500965463,87155.65066604316,10,up,,,,,0
2025-11-24 00:36:55,87137.51876008,87155.0037597397,87154.0023109556,10,up,,,,,0
2025-11-24 00:37:00,87132.05049407,87150.41310660576,87152.00669123873,10,up,,,,,0
2025-11-24 00:37:05,87151.97072716,87150.7246307166,87152.00342177703,10,up,,,,,0
2025-11-24 00:37:10,87155.07443379,87151.59459133129,87152.2826046873,10,up,,,,,0
2025-11-24 00:37:15,87140.0754167,87149.29075640503,87151.1728603248,10,up,,,,,0
2025-11-24 00:37:20,87147.06648995,87148.84590311402,87150.79955392709,10,up,,,,,0
2025-11-24 00:37:25,87122.38028015,87143.55277852123,87148.21598358372,10,up,,,,,0
2025-11-24 00:37:30,87072.70282946,87129.382788709,87141.35115139066,11,down,,,,,0
2025-11-24 00:37:35,87072.70282946,87118.04679685921,87135.11039485151,11,down,,,,,0
2025-11-24 00:37:41,87013.56867318,87097.15117212337,87124.06114742682,12,down,,,,,0
2025-11-24 00:37:46,87009.16325349,87079.5535883967,87113.61588434165,13,down,,,,,0
2025-11-24 00:37:51,87014.59498226,87066.56186716937,87104.6139841524,13,down,,,,,0
2025-11-24 00:37:56,87010.85629653,87055.42075304149,87096.09055800491,13,down,,,,,0
2025-11-24 00:38:01,87033.33172138,87051.0029467092,87090.38520922083,13,down,,,,,0
2025-11-24 00:38:06,87040.44737809,87048.89183298536,87085.84540639076,13,down,,,,,0
2025-11-24 00:38:11,87008.06213169,87040.7258927263,87078.77419959978,13,down,,,,,0
2025-11-24 00:38:16,87008.11711606,87034.20413739306,87072.35082836889,13,down,,,,,0
2025-11-24 00:38:21,87008.05096823,87028.97350356045,87066.50538653808,13,down,,,,,0
2025-11-24 00:38:26,87033.70044321,87029.91889149038,87063.5231189628,13,down,,,,,0
2025-11-24 00:38:31,87011.93844126,87026.3228014443,87058.83360280801,13,down,,,,,0
2025-11-24 00:38:36,87018.6355964,87024.78536043545,87055.1792385891,13,down,,,,,0
2025-11-24 00:38:41,87018.34548428,87023.49738520436,87051.83071547009,13,down,,,,,0
2025-11-24 00:38:47,87033.03912606,87025.4057333755,87050.12238916008,13,down,,,,,0
2025-11-24 00:38:52,87049.49696647,87030.2239799944,87050.06553255189,13,down,,,,,0
2025-11-24 00:38:57,87052.52012357,87034.68320870952,87050.28867718989,13,down,,,,,0
2025-11-24 00:39:02,87060.51665316,87039.84989759962,87051.21849318717,13,down,,,,,0
2025-11-24 00:39:07,87056.20055119,87043.1200283177,87051.67140755107,13,down,,,,,0
2025-11-24 00:39:12,87054.99474855,87045.49497236416,87051.97352946005,13,down,,,,,0
2025-11-24 00:39:17,87054.09852297,87047.21568248533,87052.16671068824,13,down,,,,,0
2025-11-24 00:39:22,87053.89861254,87048.55226849626,87052.32415631112,13,down,,,,,0
2025-11-24 00:39:27,87071.9692409,87053.23566297701,87054.11007309193,14,up,,,,,0
2025-11-24 00:39:32,87087.20776649,87060.03008367961,87057.11895430993,14,up,,,,,0
2025-11-24 00:39:37,87097.82956641,87067.58998022569,87060.8199190463,14,up,,,,,0
2025-11-24 00:39:42,87086.53480161,87071.37894450256,87063.157635643,14,up,,,,,0
2025-11-24 00:39:47,87116.54504689,87080.41216498005,87068.01103666546,14,up,,,,,0
2025-11-24 00:39:52,87130.33906622,87090.39754522804,87073.67722117041,15,up,,,,,0
2025-11-24 00:39:57,87140.45100688,87100.40823755844,87079.74756532582,15,up,,,,,0
2025-11-24 00:40:03,87143.28233479,87108.98305700475,87085.52345345893,15,up,,,,,0
2025-11-24 00:40:08,87166.77210202,87120.5408660078,87092.9096942372,15,up,,,,,0
2025-11-24 00:40:13,87168.27213117,87130.08711904024,87099.76082486745,15,up,,,,,0
2025-11-24 00:40:18,87168.73249421,87137.81619407418,87106.03097662586,15,up,,,,,0
2025-11-24 00:40:23,87147.41988505,87139.73693226936,87109.79360466442,15,up,,,,,0
2025-11-24 00:40:28,87159.89027108,87143.76760003148,87114.34784706583,15,up,,,,,0
2025-11-24 00:40:33,87159.72490164,87146.95906035318,87118.4730338453,15,up,,,,,0
2025-11-24 00:40:38,87168.68825446,87151.30489917455,87123.03805390118,15,up,,,,,0
2025-11-24 00:40:43,87170.17822651,87155.07956464165,87127.32352413835,15,up,,,,,0
2025-11-24 00:40:48,87169.91569019,87158.04678975133,87131.19553923396,15,up,,,,,0
2025-11-24 00:40:53,87170.25157905,87160.48774761107,87134.74608830814,15,up,,,,,0
2025-11-24 00:40:58,87165.68968578,87161.52813524487,87137.55914262377,15,up,,,,,0
2025-11-24 00:41:03,87181.21009431,87165.46452705789,87141.52741095888,16,up,,,,,0
2025-11-24 00:41:09,87188.66762863,87170.10514737232,87145.81288529262,16,up,,,,,0
2025-11-24 00:41:14,87188.53790963,87173.79169982387,87149.6969784142,16,up,,,,,0
2025-11-24 00:41:19,87163.11620117,87171.65660009309,87150.91690775563,16,up,,,,,0
2025-11-24 10:09:40,86699.80206671,,,1,up,,,,,0
2025-11-24 10:09:46,86696.42753918,,,1,up,,,,,0
2025-11-24 10:09:51,86704.20415414,,,1,up,,,,,0
2025-11-24 10:09:56,86705.15035059,,,1,up,,,,,0
2025-11-24 10:10:01,86694.71970034,,,1,up,,,,,0
2025-11-24 14:53:50,85947.08862276,,,1,up,,,,,0
2025-11-24 14:53:55,85953.373556,,,1,up,,,,,0
